"Stock_Symbol","Stock_Name","Timestamp","Open","High","Low","Close","Volume"
"BCS","Barclays Plc","2021-08-24 12:00:00",10.11,10.12,10.0999,10.11,46801
"TM","Toyota Motor Corporation","2021-09-14 15:45:00",179.09,179.25,179.05,179.23,8307
"MCD","McDonald's Corporation","2021-08-25 13:30:00",238.65,238.66,238.36,238.42,23270
"GE","General Electric Company","2021-08-25 09:30:00",103.03,103.03,103.03,103.03,101
"INTC","Intel Corporation","2021-09-08 15:15:00",53.445,53.53,53.4238,53.52,372907
"BAC","Bank of America Corporation","2021-09-01 10:15:00",40.9205,41.2388,40.9205,41.1195,3828272
"AZN","Astrazeneca Plc.","2021-09-09 10:30:00",56.98,57,56.845,56.97,233923
"XOM","Exxon Mobil Corporation","2021-09-10 08:15:00",54.74,54.78,54.57,54.78,30153
"CSCO","Cisco Systems Inc","2021-09-08 14:15:00",58.63,58.74,58.625,58.675,299530
"ORCL","Oracle Corporation","2021-08-31 17:45:00",89.14,89.14,89,89,543
"BAC","Bank of America Corporation","2021-09-07 09:00:00",41.2,41.28,41.19,41.28,10623
"ADBE","Adobe Systems","2021-09-01 10:45:00",667.09,667.85,665.45,667.31,41360
"WIT","Wipro Limited","2021-08-24 15:30:00",9.035,9.04,9.03,9.035,20261
"BCS","Barclays Plc","2021-08-31 16:00:00",10.25,10.25,10.24,10.25,124742
"AMZN","Amazon.com Inc.","2021-09-03 13:30:00",3461.56,3462.82,3458.78,3459.2701,31067
"ADBE","Adobe Systems","2021-09-10 15:15:00",663.1964,663.39,660.84,661.15,33756
"MSFT","Microsoft Corporation","2021-09-14 19:00:00",301.01,302.99,301.01,302.7,74485
"NOK","Nokia Corporation","2021-09-03 18:45:00",6.04,6.04,6.03,6.03,1651
"NOK","Nokia Corporation","2021-08-30 08:15:00",6.03,6.05,6.03,6.04,66776
"PFE","Pfizer Inc.","2021-09-09 09:30:00",46.34,46.5,46.34,46.49,28091
"AMZN","Amazon.com Inc.","2021-09-13 11:45:00",3461.85,3467.6,3458.6,3461.29,36605
"PFE","Pfizer Inc.","2021-09-01 08:15:00",46.2499,46.37,46.2,46.22,83912
"WIT","Wipro Limited","2021-09-08 10:15:00",9.46,9.47,9.45,9.455,55103
"ADBE","Adobe Systems","2021-08-23 15:30:00",656.91,657.5,656.38,657.465,69451
"BAC","Bank of America Corporation","2021-08-30 18:15:00",41.69,41.69,41.67,41.68,4456
"BAC","Bank of America Corporation","2021-08-31 10:45:00",41.5374,41.7363,41.4876,41.7115,1917304
"ORCL","Oracle Corporation","2021-09-09 11:30:00",90.63,90.71,90.53,90.54,382402
"AMZN","Amazon.com Inc.","2021-09-08 11:45:00",3515.105,3515.7163,3501.11,3504.245,75298
"MSFT","Microsoft Corporation","2021-08-30 20:00:00",303.32,303.6,303.32,303.6,2015
"GE","General Electric Company","2021-08-23 15:00:00",101.395,101.44,101.26,101.325,111298
"GS","Goldman Sachs Group, Inc.","2021-09-10 11:45:00",403.89,405.56,403.89,405,55406
"MSFT","Microsoft Corporation","2021-09-08 10:45:00",299.08,299.08,297.91,297.99,936083
"WIT","Wipro Limited","2021-09-10 13:30:00",9.471,9.475,9.47,9.47,8583
"BCS","Barclays Plc","2021-08-23 13:45:00",10.065,10.075,10.06,10.065,28857
"ADBE","Adobe Systems","2021-08-25 13:30:00",653.43,654.05,652.75,652.865,20697
"JPM","J.P. Morgan Chase & Co.","2021-09-13 10:00:00",158.47,159.58,158.38,159.15,478507
"DELL","Dell Inc.","2021-08-31 15:00:00",97.87,97.9,97.69,97.88,50552
"ORCL","Oracle Corporation","2021-08-23 14:00:00",89.34,89.4,89.32,89.4,124320
"GOOG","Google Inc.","2021-09-07 16:00:00",2909.73,2911.26,2908.01,2911.26,61854
"BAC","Bank of America Corporation","2021-09-09 19:45:00",40.91,40.92,40.91,40.92,1350
"MCD","McDonald's Corporation","2021-09-03 11:00:00",239.33,239.41,238.425,238.65,145013
"ADBE","Adobe Systems","2021-09-07 10:45:00",658.19,661,658.15,660.71,59857
"AMZN","Amazon.com Inc.","2021-09-13 12:15:00",3460.78,3465.6999,3458,3463.7,41672
"JPM","J.P. Morgan Chase & Co.","2021-09-08 16:15:00",158.5,158.5,158.5,158.5,388987
"ADBE","Adobe Systems","2021-09-09 14:45:00",661.37,661.54,660.35,660.68,21931
"NOK","Nokia Corporation","2021-09-14 10:15:00",5.775,5.78,5.77,5.774,714197
"BCS","Barclays Plc","2021-08-23 12:30:00",10.06,10.07,10.055,10.06,24544
"WIT","Wipro Limited","2021-09-13 08:45:00",9.56,9.57,9.56,9.57,1775
"WIT","Wipro Limited","2021-08-31 10:30:00",9.389,9.39,9.36,9.365,72838
"JNJ","Johnson & Johnson","2021-08-18 10:45:00",177.4012,177.7094,177.0136,177.0633,214182
"NOK","Nokia Corporation","2021-09-13 16:15:00",5.76,5.76,5.74,5.75,41609
"JPM","J.P. Morgan Chase & Co.","2021-08-25 14:45:00",161.23,161.24,160.97,161.02,211532
"PFE","Pfizer Inc.","2021-09-10 19:45:00",45.58,45.58,45.53,45.54,2583
"MSFT","Microsoft Corporation","2021-09-02 16:15:00",301.15,301.53,301.14,301.53,660961
"GS","Goldman Sachs Group, Inc.","2021-09-08 18:15:00",405,405,405,405,539
"ORCL","Oracle Corporation","2021-08-25 17:15:00",88.62,88.62,88.62,88.62,1000
"IBM","International Business Machines Corporation","2021-09-10 13:30:00",138.2233,138.24,138.0624,138.11,40373
"GOOG","Google Inc.","2021-09-13 14:00:00",2869.08,2872.99,2869.08,2870,12119
"JPM","J.P. Morgan Chase & Co.","2021-09-10 17:00:00",157.46,157.46,157.46,157.46,201
"EBAY","eBay Inc.","2021-08-31 12:00:00",77.1925,77.2,76.96,76.96,114485
"AAPL","Apple Computer, Inc.","2021-09-09 12:15:00",154.935,155.04,154.78,155.01,1246442
"CSCO","Cisco Systems Inc","2021-08-27 16:00:00",59.115,59.13,58.945,59.01,2842949
"AAPL","Apple Computer, Inc.","2021-09-08 07:45:00",156.96,157.07,156.93,156.97,47612
"DELL","Dell Inc.","2021-08-26 08:30:00",103,103,102.75,102.75,401
"MCD","McDonald's Corporation","2021-09-08 18:45:00",238.6199,238.6199,238.6199,238.6199,500
"NOK","Nokia Corporation","2021-08-27 08:00:00",6.01,6.01,6.01,6.01,1125
"XOM","Exxon Mobil Corporation","2021-08-31 14:30:00",54.895,54.935,54.82,54.845,497047
"AXP","American Express Company","2021-09-09 10:15:00",160.7,161.6,160.43,161.5,218304
"ORCL","Oracle Corporation","2021-09-02 15:30:00",89.755,89.77,89.605,89.64,296013
"BAC","Bank of America Corporation","2021-08-20 20:00:00",40.4,40.41,40.4,40.41,1377
"BCS","Barclays Plc","2021-09-14 11:45:00",10.155,10.1617,10.1337,10.139,63507
"MCD","McDonald's Corporation","2021-09-14 13:45:00",240.34,240.5,240.23,240.47,33242
"BCS","Barclays Plc","2021-08-25 09:00:00",10.21,10.21,10.21,10.21,5000
"NOK","Nokia Corporation","2021-08-19 17:45:00",5.85,5.85,5.84,5.84,2557
"JNJ","Johnson & Johnson","2021-08-27 16:15:00",172.93,172.93,172.93,172.93,79995
"MSFT","Microsoft Corporation","2021-08-20 16:15:00",304.36,304.52,304.1,304.36,1371157
"BAC","Bank of America Corporation","2021-09-10 08:45:00",41.28,41.32,41.26,41.3,12818
"AZN","Astrazeneca Plc.","2021-08-26 12:45:00",58.75,58.825,58.75,58.8,44116
"GE","General Electric Company","2021-09-08 08:45:00",103.18,103.18,103.16,103.16,484
"XOM","Exxon Mobil Corporation","2021-08-19 07:15:00",53.32,53.67,53.25,53.4,30503
"JNJ","Johnson & Johnson","2021-08-25 13:30:00",174.12,174.125,173.96,173.98,97695
"GOOG","Google Inc.","2021-08-19 06:00:00",2710,2711,2710,2711,679
"MSFT","Microsoft Corporation","2021-08-24 10:15:00",303.72,304.46,303.53,303.785,822830
"GE","General Electric Company","2021-08-19 07:30:00",99.9,99.9,99.85,99.85,578
"ADBE","Adobe Systems","2021-09-01 13:15:00",666.09,667.17,666.09,666.84,20605
"BCS","Barclays Plc","2021-08-24 10:45:00",10.07,10.1,10.055,10.09,54239
"IBM","International Business Machines Corporation","2021-09-13 16:30:00",138.18,138.18,138.18,138.18,120
"NOK","Nokia Corporation","2021-09-01 16:30:00",5.96,5.97,5.95,5.97,10711
"GS","Goldman Sachs Group, Inc.","2021-08-19 15:00:00",392.18,393.4675,391.82,393.245,34498
"CSCO","Cisco Systems Inc","2021-09-13 08:00:00",58.09,58.09,58.09,58.09,280
"CSCO","Cisco Systems Inc","2021-09-10 11:30:00",58.17,58.26,58.13,58.2401,277649
"ADBE","Adobe Systems","2021-08-25 08:30:00",658.4,658.4,658.4,658.4,109
"TM","Toyota Motor Corporation","2021-08-30 12:30:00",173.04,173.05,172.94,172.955,1766
"MCD","McDonald's Corporation","2021-08-23 10:15:00",239.135,239.79,238.965,239.34,53366
"ORCL","Oracle Corporation","2021-08-25 17:30:00",88.3316,88.3316,88.3316,88.3316,400
"ADBE","Adobe Systems","2021-08-18 10:30:00",633.94,635.105,633.78,634.38,45835
"ORCL","Oracle Corporation","2021-08-18 09:30:00",90.77,90.77,90.51,90.51,1892
"AAPL","Apple Computer, Inc.","2021-09-02 19:30:00",153.68,153.7,153.66,153.7,5217
"PFE","Pfizer Inc.","2021-09-08 18:15:00",46.4799,46.49,46.44,46.44,942
"CSCO","Cisco Systems Inc","2021-08-20 18:15:00",58.28,58.28,58.28,58.28,172
"HPQ","Hewlett-Packard Company","2021-08-20 10:00:00",28.235,28.32,28.1266,28.14,589291
"ADBE","Adobe Systems","2021-08-24 14:15:00",656.28,656.495,655.8601,656.1975,17817
"ORCL","Oracle Corporation","2021-09-09 11:00:00",90.5299,90.77,90.465,90.645,325159
"JPM","J.P. Morgan Chase & Co.","2021-09-13 11:45:00",159.51,159.88,159.42,159.785,240867
"BAC","Bank of America Corporation","2021-08-18 18:45:00",40.74,40.77,40.74,40.77,1541
"AMZN","Amazon.com Inc.","2021-08-23 09:00:00",3213.79,3214.63,3213.79,3214,1978
"GS","Goldman Sachs Group, Inc.","2021-08-23 09:30:00",399.51,400.99,399.51,400.99,2360
"BCS","Barclays Plc","2021-08-25 16:00:00",10.31,10.31,10.29,10.3,154718
"TM","Toyota Motor Corporation","2021-09-10 10:30:00",178.85,178.98,178.28,178.4,29586
"AMZN","Amazon.com Inc.","2021-08-18 13:15:00",3228.9,3229,3223.12,3225.41,57155
"GS","Goldman Sachs Group, Inc.","2021-08-31 10:30:00",413,413.01,410.18,410.66,60820
"PFE","Pfizer Inc.","2021-08-30 08:00:00",46.35,46.38,46.35,46.37,4337
"MCD","McDonald's Corporation","2021-08-31 10:15:00",236.22,236.59,235.71,236.38,66567
"GS","Goldman Sachs Group, Inc.","2021-09-03 09:15:00",416.34,416.34,416.24,416.24,200
"ADBE","Adobe Systems","2021-08-19 14:15:00",638.92,639.19,637.82,638.62,33071
"MSFT","Microsoft Corporation","2021-09-08 17:00:00",300.06,300.07,299.95,300.05,5237
"AAPL","Apple Computer, Inc.","2021-08-24 06:00:00",149.8,149.8,149.7,149.75,3075
"BCS","Barclays Plc","2021-09-09 13:00:00",10.25,10.25,10.23,10.25,93066
"CSCO","Cisco Systems Inc","2021-09-01 15:45:00",59.08,59.105,58.99,59.005,393033
"PFE","Pfizer Inc.","2021-09-08 10:15:00",46.45,46.483,46.31,46.35,505256
"BCS","Barclays Plc","2021-09-07 15:00:00",10.295,10.3,10.29,10.295,24020
"PFE","Pfizer Inc.","2021-09-10 18:00:00",45.59,45.59,45.57,45.57,2752
"AXP","American Express Company","2021-08-18 12:15:00",164.51,164.67,164.4925,164.53,30979
"CSCO","Cisco Systems Inc","2021-09-09 19:45:00",58.43,58.43,58.43,58.43,500
"BAC","Bank of America Corporation","2021-09-09 04:30:00",40.5,40.5,40.5,40.5,1009
"ORCL","Oracle Corporation","2021-08-23 10:15:00",88.96,89.19,88.86,88.8875,287282
"ORCL","Oracle Corporation","2021-09-07 16:15:00",88.84,88.84,88.68,88.68,92207
"AAPL","Apple Computer, Inc.","2021-08-20 16:15:00",148.19,148.22,148.12,148.2,3002279
"MSFT","Microsoft Corporation","2021-08-24 15:00:00",303.01,303.22,302.88,303.2,353711
"BAC","Bank of America Corporation","2021-08-27 14:15:00",42.437,42.45,42.37,42.41,824777
"AZN","Astrazeneca Plc.","2021-08-24 07:15:00",58.47,58.47,58.33,58.35,2701
"INTC","Intel Corporation","2021-09-07 17:15:00",53.64,53.65,53.55,53.65,26356
"NOK","Nokia Corporation","2021-09-03 09:00:00",6.04,6.06,6.04,6.05,75573
"AAPL","Apple Computer, Inc.","2021-09-01 20:00:00",153.02,153.25,153.02,153.16,44207
"JPM","J.P. Morgan Chase & Co.","2021-08-19 15:15:00",154.09,154.51,154.09,154.32,192909
"MCD","McDonald's Corporation","2021-08-24 14:45:00",239.49,239.54,239.2958,239.2958,47579
"GS","Goldman Sachs Group, Inc.","2021-08-30 11:00:00",415.25,415.37,414.34,414.915,52698
"EBAY","eBay Inc.","2021-08-24 15:00:00",72.78,72.795,72.62,72.68,173367
"PFE","Pfizer Inc.","2021-08-18 14:00:00",50.9981,51.01,50.66,50.68,1476175
"GS","Goldman Sachs Group, Inc.","2021-08-24 08:45:00",402,402,402,402,513
"JPM","J.P. Morgan Chase & Co.","2021-09-02 08:30:00",159.99,159.99,159.92,159.92,1759
"XOM","Exxon Mobil Corporation","2021-09-13 13:15:00",55.4,55.505,55.343,55.35,330238
"CSCO","Cisco Systems Inc","2021-09-13 09:15:00",58.2,58.2,58.17,58.17,2032
"NOK","Nokia Corporation","2021-08-23 12:45:00",6.0401,6.05,6.04,6.0444,501979
"AXP","American Express Company","2021-09-10 11:00:00",159.59,159.93,159.19,159.63,92873
"AAPL","Apple Computer, Inc.","2021-08-20 06:30:00",146.45,146.45,146.4,146.4,630
"INTC","Intel Corporation","2021-08-27 08:00:00",53.22,53.25,53.22,53.25,1133
"CSCO","Cisco Systems Inc","2021-08-24 13:15:00",59.015,59.09,59.01,59.04,331120
"EBAY","eBay Inc.","2021-09-09 13:15:00",73.555,73.83,73.55,73.82,99040
"TM","Toyota Motor Corporation","2021-09-02 12:15:00",176.13,176.3068,176.13,176.3068,1771
"MSFT","Microsoft Corporation","2021-09-08 11:45:00",298.67,298.745,298.01,298.13,344428
"AZN","Astrazeneca Plc.","2021-08-27 14:00:00",58.71,58.73,58.69,58.72,73380
"AAPL","Apple Computer, Inc.","2021-08-20 19:45:00",148.21,148.25,148.21,148.2401,5289
"INTC","Intel Corporation","2021-09-14 08:00:00",55.02,55.02,54.96,54.98,2167
"AZN","Astrazeneca Plc.","2021-08-19 12:30:00",59.565,59.58,59.515,59.53,63077
"PFE","Pfizer Inc.","2021-09-03 19:15:00",46.78,46.79,46.77,46.79,1061
"BAC","Bank of America Corporation","2021-08-25 17:45:00",42.19,42.2,42.19,42.2,726
"CSCO","Cisco Systems Inc","2021-09-10 09:30:00",58.69,58.74,58.53,58.74,4624
"JNJ","Johnson & Johnson","2021-08-30 15:00:00",173.68,173.77,173.68,173.74,53918
"NOK","Nokia Corporation","2021-08-27 13:15:00",6.0127,6.02,6.01,6.01,280515
"GOOG","Google Inc.","2021-08-27 14:45:00",2890.85,2894.08,2890,2891.29,50880
"AMZN","Amazon.com Inc.","2021-09-02 16:15:00",3463.12,3463.12,3454,3463.12,31836
"XOM","Exxon Mobil Corporation","2021-08-24 05:00:00",55.5,55.5,55.5,55.5,391
"PFE","Pfizer Inc.","2021-09-07 19:30:00",46.67,46.73,46.67,46.73,5612
"GS","Goldman Sachs Group, Inc.","2021-09-07 12:00:00",411.57,411.75,410.32,410.48,42992
"BCS","Barclays Plc","2021-09-13 12:15:00",10.33,10.37,10.325,10.3699,151956
"HPQ","Hewlett-Packard Company","2021-09-03 15:45:00",29.925,29.99,29.92,29.985,375476
"INTC","Intel Corporation","2021-09-09 09:00:00",53.55,53.55,53.45,53.5,6666
"IBM","International Business Machines Corporation","2021-08-20 08:30:00",137.7,137.7,137.7,137.7,105
"DELL","Dell Inc.","2021-08-26 15:15:00",101.73,101.78,101.6401,101.715,46652
"PFE","Pfizer Inc.","2021-09-09 07:45:00",46.22,46.34,46.22,46.25,3944
"AAPL","Apple Computer, Inc.","2021-09-07 13:15:00",157.0999,157.1,156.87,156.9,1920174
"JPM","J.P. Morgan Chase & Co.","2021-09-01 19:45:00",159.76,159.76,159.76,159.76,100
"GE","General Electric Company","2021-09-10 18:30:00",102.06,102.06,102.05,102.05,620
"EBAY","eBay Inc.","2021-08-19 12:15:00",73.41,73.4555,73.22,73.3,88856
"GE","General Electric Company","2021-08-30 09:30:00",106.0601,106.2,106.06,106.2,1645
"ADBE","Adobe Systems","2021-08-23 15:15:00",656.79,657.22,656.75,656.89,34771
"DELL","Dell Inc.","2021-09-01 13:15:00",97.69,97.89,97.59,97.875,51559
"BAC","Bank of America Corporation","2021-09-07 13:00:00",41.61,41.64,41.575,41.635,496264
"NOK","Nokia Corporation","2021-08-26 09:00:00",6.04,6.05,6.04,6.05,630
"WIT","Wipro Limited","2021-08-30 11:30:00",9.185,9.19,9.17,9.175,30429
"AZN","Astrazeneca Plc.","2021-09-14 06:00:00",56.04,56.04,56.02,56.02,2696
"INTC","Intel Corporation","2021-08-18 15:00:00",52.72,52.795,52.695,52.75,276446
"XOM","Exxon Mobil Corporation","2021-08-18 06:30:00",55.8,55.8,55.8,55.8,150
"MCD","McDonald's Corporation","2021-09-02 10:30:00",239.01,239.33,238.88,239.195,68989
"XOM","Exxon Mobil Corporation","2021-09-14 05:00:00",55.73,55.73,55.73,55.73,386
"MSFT","Microsoft Corporation","2021-09-07 09:30:00",300.5851,301.49,300.35,301.02,33426
"AXP","American Express Company","2021-09-07 14:00:00",160.35,160.53,160.34,160.4,54255
"TM","Toyota Motor Corporation","2021-09-14 13:00:00",179.4,179.42,179.371,179.38,1509
"WIT","Wipro Limited","2021-09-10 12:45:00",9.461,9.48,9.461,9.475,24045
"HPQ","Hewlett-Packard Company","2021-08-19 13:30:00",27.745,27.75,27.67,27.67,173169
"PFE","Pfizer Inc.","2021-09-03 07:45:00",47.03,47.06,46.99,47.03,11248
"INTC","Intel Corporation","2021-08-24 15:30:00",53.825,53.92,53.79,53.813,731248
"BCS","Barclays Plc","2021-08-19 04:15:00",9.96,9.96,9.94,9.94,4490
"GE","General Electric Company","2021-08-26 14:00:00",103.26,103.4,103.2,103.35,251562
"NOK","Nokia Corporation","2021-08-27 04:45:00",5.99,5.99,5.99,5.99,100
"AMZN","Amazon.com Inc.","2021-09-09 10:15:00",3544.31,3547.4999,3533.4,3533.88,95850
"AMZN","Amazon.com Inc.","2021-09-10 15:00:00",3487.7,3487.7,3483.8,3484.75,49529
"IBM","International Business Machines Corporation","2021-08-24 11:30:00",139.78,139.83,139.6,139.6701,65644
"NOK","Nokia Corporation","2021-08-19 07:15:00",5.82,5.83,5.82,5.82,133219
"INTC","Intel Corporation","2021-09-10 08:00:00",53.59,53.59,53.58,53.58,700
"BAC","Bank of America Corporation","2021-08-20 15:45:00",40.38,40.41,40.33,40.365,2108111
"JPM","J.P. Morgan Chase & Co.","2021-08-18 16:45:00",155.39,155.39,155.27,155.36,3064
"CSCO","Cisco Systems Inc","2021-08-27 16:45:00",58.96,58.96,58.96,58.96,147
"XOM","Exxon Mobil Corporation","2021-09-13 07:45:00",54.4,54.4,54.37,54.37,727
"MSFT","Microsoft Corporation","2021-08-18 13:15:00",293.4,293.47,293.095,293.46,253028
"EBAY","eBay Inc.","2021-08-18 17:00:00",72.62,72.62,72.62,72.62,100
"XOM","Exxon Mobil Corporation","2021-09-08 18:30:00",54.25,54.25,54.18,54.25,4200
"ADBE","Adobe Systems","2021-09-14 09:45:00",646,649.5,644.58,646.14,139055
"INTC","Intel Corporation","2021-08-20 16:00:00",51.9,52.03,51.88,52.01,2788892
"TM","Toyota Motor Corporation","2021-09-07 11:15:00",180.96,180.96,180.715,180.82,4472
"ADBE","Adobe Systems","2021-09-01 08:00:00",665.99,665.99,665.99,665.99,209
"GE","General Electric Company","2021-09-10 11:15:00",102.04,102.31,101.96,102.16,490581
"JPM","J.P. Morgan Chase & Co.","2021-09-08 14:15:00",158.455,158.75,158.44,158.69,202816
"INTC","Intel Corporation","2021-08-20 07:15:00",52.33,52.33,52.31,52.31,203
"CSCO","Cisco Systems Inc","2021-08-19 13:30:00",56.94,57.005,56.93,56.96,992753
"BCS","Barclays Plc","2021-08-26 06:30:00",10.31,10.31,10.31,10.31,3878
"INTC","Intel Corporation","2021-08-20 06:45:00",52.42,52.42,52.42,52.42,863
"IBM","International Business Machines Corporation","2021-09-08 16:00:00",138.5,138.715,138.3538,138.66,263929
"HPQ","Hewlett-Packard Company","2021-08-23 09:30:00",28.49,28.49,28.4,28.4,647
"HPQ","Hewlett-Packard Company","2021-08-31 11:00:00",29.935,30.05,29.91,29.945,312903
"BAC","Bank of America Corporation","2021-08-18 08:30:00",40.98,41,40.97,41,1440
"JNJ","Johnson & Johnson","2021-08-31 10:45:00",173.96,174.05,173.33,173.42,153151
"HPQ","Hewlett-Packard Company","2021-08-24 12:30:00",28.71,28.74,28.64,28.675,138885
"JNJ","Johnson & Johnson","2021-09-10 19:30:00",166.8,166.8,166.76,166.76,926
"ADBE","Adobe Systems","2021-09-02 12:45:00",663.8,664.49,663.48,663.79,24504
"JPM","J.P. Morgan Chase & Co.","2021-08-31 12:15:00",160.52,160.665,160.44,160.5671,175484
"CSCO","Cisco Systems Inc","2021-08-25 09:30:00",59.41,59.74,59.39,59.71,37514
"AMZN","Amazon.com Inc.","2021-08-19 14:15:00",3199.51,3201.56,3192.925,3195.115,100842
"NOK","Nokia Corporation","2021-08-30 18:30:00",6.05,6.05,6.05,6.05,100
"INTC","Intel Corporation","2021-08-24 15:00:00",53.69,53.78,53.69,53.765,407348
"AXP","American Express Company","2021-08-25 15:30:00",166.18,166.28,166.12,166.2,87906
"INTC","Intel Corporation","2021-08-26 15:30:00",53.0699,53.18,53.06,53.17,393960
"AXP","American Express Company","2021-08-24 13:15:00",161.58,161.78,161.55,161.78,53421
"BCS","Barclays Plc","2021-08-23 13:30:00",10.0716,10.08,10.06,10.065,24045
"TM","Toyota Motor Corporation","2021-08-18 12:45:00",176.94,176.97,176.9,176.9475,3259
"JPM","J.P. Morgan Chase & Co.","2021-09-14 06:30:00",160.09,160.1,160.09,160.1,634
"GE","General Electric Company","2021-09-13 08:45:00",102.49,102.49,102.25,102.25,2661
"DELL","Dell Inc.","2021-08-24 15:45:00",100.9,100.91,100.721,100.76,63087
"XOM","Exxon Mobil Corporation","2021-08-18 19:45:00",54.41,54.46,54.41,54.46,275
"TM","Toyota Motor Corporation","2021-08-20 11:00:00",164.663,164.663,164.23,164.47,16526
"ADBE","Adobe Systems","2021-09-02 12:15:00",664.01,664.29,663.66,663.955,18964
"JNJ","Johnson & Johnson","2021-08-19 12:00:00",177.779,178.1269,177.7591,177.938,158183
"BCS","Barclays Plc","2021-09-08 10:15:00",10.205,10.23,10.1799,10.2,142432
"BCS","Barclays Plc","2021-08-27 11:00:00",10.34,10.345,10.32,10.34,125269
"CSCO","Cisco Systems Inc","2021-08-24 15:30:00",59.12,59.35,59.12,59.25,1320835
"GE","General Electric Company","2021-09-03 11:45:00",104.67,104.715,104.475,104.617,224268
"HPQ","Hewlett-Packard Company","2021-09-07 16:45:00",28.65,28.65,28.65,28.65,791
"XOM","Exxon Mobil Corporation","2021-08-18 08:00:00",55.8,55.8,55.75,55.75,748
"MSFT","Microsoft Corporation","2021-09-07 19:45:00",300.28,300.28,300.18,300.18,653
"AXP","American Express Company","2021-09-08 12:00:00",157.91,158.11,157.83,157.85,58583
"AXP","American Express Company","2021-09-07 10:00:00",159.29,159.83,159.08,159.47,181381
"WIT","Wipro Limited","2021-08-30 10:30:00",9.16,9.18,9.16,9.18,21455
"AXP","American Express Company","2021-08-24 12:00:00",161.3,161.3,160.935,160.95,53135
"AZN","Astrazeneca Plc.","2021-08-19 04:30:00",59.08,59.08,59.08,59.08,433
"AXP","American Express Company","2021-09-14 15:45:00",159.01,159.435,158.78,159.39,241008
"AZN","Astrazeneca Plc.","2021-08-23 17:30:00",58.86,58.86,58.86,58.86,103
"GS","Goldman Sachs Group, Inc.","2021-09-07 16:15:00",410.32,410.32,410.32,410.32,9343
"BAC","Bank of America Corporation","2021-08-27 06:30:00",42.25,42.25,42.24,42.24,572
"GE","General Electric Company","2021-08-25 19:15:00",104.6201,104.6201,104.6201,104.6201,400
"GOOG","Google Inc.","2021-09-13 11:15:00",2868.57,2871.46,2860,2861,22772
"NOK","Nokia Corporation","2021-09-07 15:30:00",5.995,6,5.99,5.995,341824
"DELL","Dell Inc.","2021-09-10 16:15:00",95.24,95.24,95.24,95.24,17412
"BCS","Barclays Plc","2021-09-10 06:15:00",10.21,10.21,10.21,10.21,3072
"AZN","Astrazeneca Plc.","2021-09-02 05:00:00",59.12,59.14,59.12,59.14,3300
"GOOG","Google Inc.","2021-09-03 11:45:00",2902.735,2904.16,2899.48,2900.39,19161
"GE","General Electric Company","2021-09-02 05:15:00",103.6,103.6,103.6,103.6,193
"MSFT","Microsoft Corporation","2021-08-24 09:15:00",304.38,305,304.38,304.85,14368
"BCS","Barclays Plc","2021-09-01 04:15:00",10.35,10.35,10.35,10.35,2930
"CSCO","Cisco Systems Inc","2021-08-25 10:00:00",59.27,59.505,59.19,59.505,798990
"HPQ","Hewlett-Packard Company","2021-09-01 15:30:00",29.47,29.4956,29.405,29.475,437963
"AMZN","Amazon.com Inc.","2021-08-19 11:15:00",3222.46,3226,3215.46,3223.7719,93346
"MSFT","Microsoft Corporation","2021-08-31 18:45:00",302.1,302.1399,302.02,302.0201,4155
"ADBE","Adobe Systems","2021-08-18 14:30:00",630.21,632.275,629.21,631.63,48084
"MSFT","Microsoft Corporation","2021-09-09 09:45:00",300.82,301.905,299.74,301.73,1559743
"JPM","J.P. Morgan Chase & Co.","2021-09-10 19:00:00",157.3001,157.3001,157.3,157.3,340
"GE","General Electric Company","2021-08-27 09:15:00",103.65,103.88,103.65,103.88,2817
"AZN","Astrazeneca Plc.","2021-08-31 09:30:00",58.42,58.44,58.42,58.44,1057
"AAPL","Apple Computer, Inc.","2021-09-02 13:00:00",153.2086,153.34,153.02,153.305,1439408
"AXP","American Express Company","2021-09-07 14:45:00",160.07,160.43,160.07,160.31,54262
"IBM","International Business Machines Corporation","2021-09-08 06:15:00",137.83,137.83,137.83,137.83,412
"AXP","American Express Company","2021-09-09 14:45:00",159.84,159.91,159.63,159.84,79518
"BCS","Barclays Plc","2021-08-23 12:15:00",10.05,10.06,10.05,10.06,55472
"AMZN","Amazon.com Inc.","2021-08-25 19:30:00",3299.57,3299.57,3299.57,3299.57,177
"XOM","Exxon Mobil Corporation","2021-08-27 12:30:00",56.07,56.1517,56.04,56.065,267374
"JNJ","Johnson & Johnson","2021-08-24 09:30:00",177.42,177.42,177,177,4428
"PFE","Pfizer Inc.","2021-08-18 09:15:00",50.34,50.4382,50.14,50.26,71254
"DELL","Dell Inc.","2021-08-19 16:00:00",96.65,96.66,96.19,96.22,211730
"AZN","Astrazeneca Plc.","2021-08-26 05:15:00",59.08,59.08,59.08,59.08,1550
"BAC","Bank of America Corporation","2021-09-14 14:00:00",39.96,39.98,39.855,39.8558,806291
"HPQ","Hewlett-Packard Company","2021-09-07 11:00:00",29.33,29.35,29.255,29.29,182594
"GS","Goldman Sachs Group, Inc.","2021-08-27 16:45:00",419.65,419.69,419.65,419.69,1657
"JNJ","Johnson & Johnson","2021-09-03 15:30:00",175.06,175.14,175.02,175.12,95182
"ADBE","Adobe Systems","2021-09-08 15:15:00",662.61,662.78,662.38,662.54,20069
